TABLE NO.  1
 ROW         KA          V2          V3          CL          Q           IPRED       Y           DV          PRED        RES         WRES
  1.3330E+03  2.2156E+00  6.8246E+01  1.5950E+02  1.0183E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3340E+03  2.2156E+00  6.8246E+01  1.5950E+02  1.0183E+01  8.4355E+00  8.1775E-01  8.1775E-01  9.7813E-01  7.4785E-01  2.3028E-01  9.7674E-01
  1.3350E+03  2.2156E+00  6.8246E+01  1.5950E+02  1.0183E+01  8.4355E+00  2.7073E+00  2.7073E+00  1.3451E+00  2.4677E+00 -1.1226E+00 -1.4405E+00
  1.3360E+03  2.2156E+00  6.8246E+01  1.5950E+02  1.0183E+01  8.4355E+00  3.2825E+00  3.2825E+00  2.1930E+00  2.9741E+00 -7.8106E-01 -8.4906E-01
  1.3370E+03  2.2156E+00  6.8246E+01  1.5950E+02  1.0183E+01  8.4355E+00  2.8218E+00  2.8218E+00  4.3448E+00  2.5242E+00  1.8206E+00  2.3926E+00
  1.3380E+03  2.2156E+00  6.8246E+01  1.5950E+02  1.0183E+01  8.4355E+00  1.7407E+00  1.7407E+00  1.7942E+00  1.5113E+00  2.8291E-01  4.0055E-01
  1.3390E+03  2.2156E+00  6.8246E+01  1.5950E+02  1.0183E+01  8.4355E+00  7.3564E-01  7.3564E-01  2.3774E-01  5.9782E-01 -3.6008E-01 -2.2106E+00
  1.3400E+03  2.2156E+00  6.8246E+01  1.5950E+02  1.0183E+01  8.4355E+00  4.3262E-01  4.3262E-01  5.6814E-01  3.3416E-01  2.3398E-01  1.4375E+00
  1.3410E+03  2.2156E+00  6.8246E+01  1.5950E+02  1.0183E+01  8.4355E+00  2.8559E-01  2.8559E-01  2.3579E-01  2.1154E-01  2.4252E-02 -2.6868E-01
  1.3420E+03  2.2156E+00  6.8246E+01  1.5950E+02  1.0183E+01  8.4355E+00  2.3094E-01  2.3094E-01  2.7051E-01  1.6729E-01  1.0322E-01  1.0969E+00
  1.3430E+03  2.2156E+00  6.2488E+01  1.5950E+02  3.5512E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3440E+03  2.2156E+00  6.2488E+01  1.5950E+02  3.5512E+01  8.4355E+00  1.2276E+00  1.2276E+00  1.0447E+00  1.0552E+00 -1.0491E-02  2.1509E-02
  1.3450E+03  2.2156E+00  6.2488E+01  1.5950E+02  3.5512E+01  8.4355E+00  2.4661E+00  2.4661E+00  3.2760E+00  2.2418E+00  1.0342E+00  1.6225E+00
  1.3460E+03  2.2156E+00  6.2488E+01  1.5950E+02  3.5512E+01  8.4355E+00  2.7986E+00  2.7986E+00  1.0359E+00  2.8174E+00 -1.7815E+00 -1.9207E+00
  1.3470E+03  2.2156E+00  6.2488E+01  1.5950E+02  3.5512E+01  8.4355E+00  1.7782E+00  1.7782E+00  2.1682E+00  2.3899E+00 -2.2173E-01  8.3702E-02
  1.3480E+03  2.2156E+00  6.2488E+01  1.5950E+02  3.5512E+01  8.4355E+00  5.2289E-01  5.2289E-01  2.0773E-01  1.2860E+00 -1.0783E+00 -1.7419E+00
  1.3490E+03  2.2156E+00  6.2488E+01  1.5950E+02  3.5512E+01  8.4355E+00  8.2064E-02  8.2064E-02  9.7537E-02  4.0870E-01 -3.1116E-01 -1.1985E-01
  1.3500E+03  2.2156E+00  6.2488E+01  1.5950E+02  3.5512E+01  8.4355E+00  4.8973E-02  4.8973E-02  5.0210E-02  1.9879E-01 -1.4858E-01  3.1100E-01
  1.3530E+03  2.2156E+00  6.6486E+01  1.5950E+02  1.8369E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3540E+03  2.2156E+00  6.6486E+01  1.5950E+02  1.8369E+01  8.4355E+00  7.7257E-01  7.7257E-01  7.0949E-01  6.9281E-01  1.6683E-02 -1.0798E-01
  1.3550E+03  2.2156E+00  6.6486E+01  1.5950E+02  1.8369E+01  8.4355E+00  2.9543E+00  2.9543E+00  2.8874E+00  2.7757E+00  1.1165E-01  4.5963E-02
  1.3560E+03  2.2156E+00  6.6486E+01  1.5950E+02  1.8369E+01  8.4355E+00  3.0564E+00  3.0564E+00  3.1830E+00  3.0057E+00  1.7733E-01  1.6405E-01
  1.3570E+03  2.2156E+00  6.6486E+01  1.5950E+02  1.8369E+01  8.4355E+00  2.2274E+00  2.2274E+00  2.4079E+00  2.4928E+00 -8.4940E-02  2.0259E-02
  1.3580E+03  2.2156E+00  6.6486E+01  1.5950E+02  1.8369E+01  8.4355E+00  1.0086E+00  1.0086E+00  4.8919E-01  1.4698E+00 -9.8065E-01 -1.6646E+00
  1.3590E+03  2.2156E+00  6.6486E+01  1.5950E+02  1.8369E+01  8.4355E+00  3.1694E-01  3.1694E-01  2.9588E-01  6.4918E-01 -3.5330E-01 -4.1403E-01
  1.3600E+03  2.2156E+00  6.6486E+01  1.5950E+02  1.8369E+01  8.4355E+00  1.6929E-01  1.6929E-01  1.3962E-01  3.7225E-01 -2.3263E-01 -2.8267E-01
  1.3610E+03  2.2156E+00  6.6486E+01  1.5950E+02  1.8369E+01  8.4355E+00  1.1632E-01  1.1632E-01  1.7204E-01  2.4104E-01 -6.8997E-02  7.4354E-01
  1.3620E+03  2.2156E+00  6.6486E+01  1.5950E+02  1.8369E+01  8.4355E+00  9.3412E-02  9.3412E-02  9.0917E-02  1.9232E-01 -1.0140E-01  6.9045E-02
  1.3630E+03  2.2156E+00  5.6986E+01  1.5950E+02  2.0645E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3640E+03  2.2156E+00  5.6986E+01  1.5950E+02  2.0645E+01  8.4355E+00  2.6264E+00  2.6264E+00  2.3350E+00  2.0954E+00  2.3957E-01 -2.7407E-01
  1.3650E+03  2.2156E+00  5.6986E+01  1.5950E+02  2.0645E+01  8.4355E+00  3.3946E+00  3.3946E+00  4.6233E+00  2.8935E+00  1.7298E+00  1.4605E+00
  1.3660E+03  2.2156E+00  5.6986E+01  1.5950E+02  2.0645E+01  8.4355E+00  3.1504E+00  3.1504E+00  3.6978E+00  2.9071E+00  7.9068E-01  4.9640E-01
  1.3670E+03  2.2156E+00  5.6986E+01  1.5950E+02  2.0645E+01  8.4355E+00  2.1616E+00  2.1616E+00  1.9026E+00  2.3821E+00 -4.7950E-01 -8.6030E-01
  1.3680E+03  2.2156E+00  5.6986E+01  1.5950E+02  2.0645E+01  8.4355E+00  8.6652E-01  8.6652E-01  8.3561E-01  1.3991E+00 -5.6350E-01 -8.7467E-01
  1.3690E+03  2.2156E+00  5.6986E+01  1.5950E+02  2.0645E+01  8.4355E+00  2.1884E-01  2.1884E-01  2.6192E-01  5.5805E-01 -2.9613E-01 -1.3444E-01
  1.3700E+03  2.2156E+00  5.6986E+01  1.5950E+02  2.0645E+01  8.4355E+00  1.2532E-01  1.2532E-01  1.2897E-01  3.0464E-01 -1.7567E-01  3.2639E-02
  1.3710E+03  2.2156E+00  5.6986E+01  1.5950E+02  2.0645E+01  8.4355E+00  9.2899E-02  9.2899E-02  1.0278E-01  1.9490E-01 -9.2117E-02  1.1879E-01
  1.3720E+03  2.2156E+00  5.6986E+01  1.5950E+02  2.0645E+01  8.4355E+00  7.4550E-02  7.4550E-02  6.9296E-02  1.5421E-01 -8.4911E-02 -2.0022E-01
  1.3730E+03  2.2156E+00  4.9059E+01  1.5950E+02  1.5678E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3740E+03  2.2156E+00  4.9059E+01  1.5950E+02  1.5678E+01  8.4355E+00  1.6716E+00  1.6716E+00  2.0721E+00  1.1194E+00  9.5268E-01  1.3615E+00
  1.3750E+03  2.2156E+00  4.9059E+01  1.5950E+02  1.5678E+01  8.4355E+00  3.4430E+00  3.4430E+00  2.7909E+00  2.4035E+00  3.8738E-01 -5.7562E-01
  1.3760E+03  2.2156E+00  4.9059E+01  1.5950E+02  1.5678E+01  8.4355E+00  3.9832E+00  3.9832E+00  5.1248E+00  2.9436E+00  2.1812E+00  1.4855E+00
  1.3770E+03  2.2156E+00  4.9059E+01  1.5950E+02  1.5678E+01  8.4355E+00  2.8573E+00  2.8573E+00  3.5464E+00  2.6395E+00  9.0694E-01  4.8780E-01
  1.3780E+03  2.2156E+00  4.9059E+01  1.5950E+02  1.5678E+01  8.4355E+00  1.1244E+00  1.1244E+00  1.5664E+00  1.5884E+00 -2.2049E-02 -1.8950E-02
  1.3790E+03  2.2156E+00  4.9059E+01  1.5950E+02  1.5678E+01  8.4355E+00  3.1165E-01  3.1165E-01  3.2641E-01  6.9526E-01 -3.6885E-01 -4.2244E-01
  1.3800E+03  2.2156E+00  4.9059E+01  1.5950E+02  1.5678E+01  8.4355E+00  1.8704E-01  1.8704E-01  1.4500E-01  3.9777E-01 -2.5277E-01 -2.9577E-01
  1.3810E+03  2.2156E+00  4.9059E+01  1.5950E+02  1.5678E+01  8.4355E+00  1.4217E-01  1.4217E-01  7.2975E-02  2.5653E-01 -1.8355E-01 -7.7893E-01
  1.3820E+03  2.2156E+00  4.9059E+01  1.5950E+02  1.5678E+01  8.4355E+00  1.1697E-01  1.1697E-01  1.3812E-01  2.0432E-01 -6.6197E-02  1.3358E-01
  1.3830E+03  2.2156E+00  9.4850E+01  1.5950E+02  1.1253E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3840E+03  2.2156E+00  9.4850E+01  1.5950E+02  1.1253E+01  8.4355E+00  5.1399E-01  5.1399E-01  3.9348E-01  6.5119E-01 -2.5771E-01 -7.8966E-01
  1.3850E+03  2.2156E+00  9.4850E+01  1.5950E+02  1.1253E+01  8.4355E+00  1.8067E+00  1.8067E+00  1.3333E+00  2.2482E+00 -9.1493E-01 -1.0488E+00
  1.3860E+03  2.2156E+00  9.4850E+01  1.5950E+02  1.1253E+01  8.4355E+00  2.2921E+00  2.2921E+00  2.9199E+00  2.7992E+00  1.2074E-01  3.6932E-01
  1.3870E+03  2.2156E+00  9.4850E+01  1.5950E+02  1.1253E+01  8.4355E+00  2.3451E+00  2.3451E+00  3.2434E+00  2.6327E+00  6.1074E-01  8.9351E-01
  1.3880E+03  2.2156E+00  9.4850E+01  1.5950E+02  1.1253E+01  8.4355E+00  1.6074E+00  1.6074E+00  1.1369E+00  1.5112E+00 -3.7429E-01 -1.0684E+00
  1.3890E+03  2.2156E+00  9.4850E+01  1.5950E+02  1.1253E+01  8.4355E+00  8.2991E-01  8.2991E-01  8.1552E-01  5.9662E-01  2.1890E-01  1.4375E-01
  1.3900E+03  2.2156E+00  9.4850E+01  1.5950E+02  1.1253E+01  8.4355E+00  4.9626E-01  4.9626E-01  5.8983E-01  3.1570E-01  2.7413E-01  1.1214E+00
  1.3910E+03  2.2156E+00  9.4850E+01  1.5950E+02  1.1253E+01  8.4355E+00  2.9952E-01  2.9952E-01  3.2216E-01  1.9335E-01  1.2881E-01  6.0139E-01
  1.3920E+03  2.2156E+00  9.4850E+01  1.5950E+02  1.1253E+01  8.4355E+00  2.2649E-01  2.2649E-01  2.4793E-01  1.5182E-01  9.6109E-02  5.5495E-01
  1.3930E+03  2.2156E+00  8.2982E+01  1.5950E+02  2.8027E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.3940E+03  2.2156E+00  8.2982E+01  1.5950E+02  2.8027E+01  8.4355E+00  9.4023E-01  9.4023E-01  1.2661E+00  1.0556E+00  2.1051E-01  1.0553E+00
  1.3950E+03  2.2156E+00  8.2982E+01  1.5950E+02  2.8027E+01  8.4355E+00  2.2650E+00  2.2650E+00  2.2195E+00  2.6296E+00 -4.1013E-01 -1.0909E-01
  1.3960E+03  2.2156E+00  8.2982E+01  1.5950E+02  2.8027E+01  8.4355E+00  2.4226E+00  2.4226E+00  1.8931E+00  2.9060E+00 -1.0129E+00 -7.4948E-01
  1.3970E+03  2.2156E+00  8.2982E+01  1.5950E+02  2.8027E+01  8.4355E+00  1.9137E+00  1.9137E+00  1.3631E+00  2.5248E+00 -1.1617E+00 -1.0966E+00
  1.3980E+03  2.2156E+00  8.2982E+01  1.5950E+02  2.8027E+01  8.4355E+00  8.9914E-01  8.9914E-01  1.1019E+00  1.4774E+00 -3.7551E-01 -1.9976E-01
  1.3990E+03  2.2156E+00  8.2982E+01  1.5950E+02  2.8027E+01  8.4355E+00  2.1935E-01  2.1935E-01  2.6721E-01  5.3588E-01 -2.6867E-01 -3.3771E-01
  1.4000E+03  2.2156E+00  8.2982E+01  1.5950E+02  2.8027E+01  8.4355E+00  9.5042E-02  9.5042E-02  6.8213E-02  2.6839E-01 -2.0018E-01 -5.4574E-01
  1.4030E+03  2.2156E+00  1.1710E+02  1.5950E+02  9.1614E+00  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4040E+03  2.2156E+00  1.1710E+02  1.5950E+02  9.1614E+00  8.4355E+00  6.7933E-01  6.7933E-01  7.1752E-01  1.0558E+00 -3.3831E-01  2.2224E-02
  1.4050E+03  2.2156E+00  1.1710E+02  1.5950E+02  9.1614E+00  8.4355E+00  1.7248E+00  1.7248E+00  1.8174E+00  2.5885E+00 -7.7110E-01 -2.1634E-01
  1.4060E+03  2.2156E+00  1.1710E+02  1.5950E+02  9.1614E+00  8.4355E+00  2.0878E+00  2.0878E+00  2.0087E+00  2.9692E+00 -9.6049E-01 -4.6950E-01
  1.4070E+03  2.2156E+00  1.1710E+02  1.5950E+02  9.1614E+00  8.4355E+00  1.9949E+00  1.9949E+00  1.5626E+00  2.5153E+00 -9.5269E-01 -9.5829E-01
  1.4080E+03  2.2156E+00  1.1710E+02  1.5950E+02  9.1614E+00  8.4355E+00  1.5318E+00  1.5318E+00  1.8502E+00  1.5008E+00  3.4937E-01  2.9973E-01
  1.4090E+03  2.2156E+00  1.1710E+02  1.5950E+02  9.1614E+00  8.4355E+00  9.3690E-01  9.3690E-01  1.2647E+00  6.0941E-01  6.5529E-01  1.2604E+00
  1.4100E+03  2.2156E+00  1.1710E+02  1.5950E+02  9.1614E+00  8.4355E+00  6.3004E-01  6.3004E-01  6.8197E-01  3.3262E-01  3.4935E-01  4.9533E-01
  1.4110E+03  2.2156E+00  1.1710E+02  1.5950E+02  9.1614E+00  8.4355E+00  4.1459E-01  4.1459E-01  4.3507E-01  2.1117E-01  2.2390E-01  6.6633E-01
  1.4120E+03  2.2156E+00  1.1710E+02  1.5950E+02  9.1614E+00  8.4355E+00  3.1524E-01  3.1524E-01  3.1785E-01  1.6635E-01  1.5150E-01  3.6681E-01
  1.4130E+03  2.2156E+00  5.9404E+01  1.5950E+02  2.8880E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4140E+03  2.2156E+00  5.9404E+01  1.5950E+02  2.8880E+01  8.4355E+00  9.0828E-01  9.0828E-01  1.0334E+00  7.3632E-01  2.9708E-01  1.2342E+00
  1.4150E+03  2.2156E+00  5.9404E+01  1.5950E+02  2.8880E+01  8.4355E+00  2.9255E+00  2.9255E+00  2.8445E+00  2.6302E+00  2.1427E-01  3.4433E-01
  1.4160E+03  2.2156E+00  5.9404E+01  1.5950E+02  2.8880E+01  8.4355E+00  2.8424E+00  2.8424E+00  2.4939E+00  3.0303E+00 -5.3644E-01 -4.3010E-01
  1.4170E+03  2.2156E+00  5.9404E+01  1.5950E+02  2.8880E+01  8.4355E+00  1.7347E+00  1.7347E+00  1.6299E+00  2.5680E+00 -9.3809E-01 -9.0452E-01
  1.4180E+03  2.2156E+00  5.9404E+01  1.5950E+02  2.8880E+01  8.4355E+00  5.8229E-01  5.8229E-01  5.3568E-01  1.6479E+00 -1.1123E+00 -1.4896E+00
  1.4190E+03  2.2156E+00  5.9404E+01  1.5950E+02  2.8880E+01  8.4355E+00  1.1657E-01  1.1657E-01  1.1459E-01  7.4055E-01 -6.2596E-01 -8.6693E-01
  1.4200E+03  2.2156E+00  5.9404E+01  1.5950E+02  2.8880E+01  8.4355E+00  7.0109E-02  7.0109E-02  8.5280E-02  4.2799E-01 -3.4271E-01 -5.1245E-02
  1.4230E+03  2.2156E+00  4.2957E+01  1.5950E+02  1.7559E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4240E+03  2.2156E+00  4.2957E+01  1.5950E+02  1.7559E+01  8.4355E+00  1.0751E+00  1.0751E+00  1.5278E+00  6.2687E-01  9.0093E-01  2.6152E+00
  1.4250E+03  2.2156E+00  4.2957E+01  1.5950E+02  1.7559E+01  8.4355E+00  3.5247E+00  3.5247E+00  4.3087E+00  2.1689E+00  2.1398E+00  1.8225E+00
  1.4260E+03  2.2156E+00  4.2957E+01  1.5950E+02  1.7559E+01  8.4355E+00  4.2933E+00  4.2933E+00  3.7125E+00  2.8993E+00  8.1319E-01 -2.1022E-01
  1.4270E+03  2.2156E+00  4.2957E+01  1.5950E+02  1.7559E+01  8.4355E+00  2.9554E+00  2.9554E+00  3.3198E+00  2.5959E+00  7.2394E-01  1.2917E-01
  1.4280E+03  2.2156E+00  4.2957E+01  1.5950E+02  1.7559E+01  8.4355E+00  9.8121E-01  9.8121E-01  1.5593E+00  1.4962E+00  6.3097E-02  2.3120E-01
  1.4290E+03  2.2156E+00  4.2957E+01  1.5950E+02  1.7559E+01  8.4355E+00  2.2966E-01  2.2966E-01  7.6807E-02  5.8084E-01 -5.0404E-01 -9.0001E-01
  1.4300E+03  2.2156E+00  4.2957E+01  1.5950E+02  1.7559E+01  8.4355E+00  1.4998E-01  1.4998E-01  1.1618E-01  3.1220E-01 -1.9602E-01  1.7943E-01
  1.4310E+03  2.2156E+00  4.2957E+01  1.5950E+02  1.7559E+01  8.4355E+00  1.1721E-01  1.1721E-01  9.8357E-02  1.9507E-01 -9.6712E-02 -8.8626E-02
  1.4320E+03  2.2156E+00  4.2957E+01  1.5950E+02  1.7559E+01  8.4355E+00  9.5191E-02  9.5191E-02  1.0685E-01  1.5353E-01 -4.6683E-02  9.1187E-02
  1.4330E+03  2.2156E+00  6.5738E+01  1.5950E+02  1.1708E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4340E+03  2.2156E+00  6.5738E+01  1.5950E+02  1.1708E+01  8.4355E+00  6.7644E-01  6.7644E-01  6.4220E-01  5.9689E-01  4.5311E-02 -1.9314E-01
  1.4350E+03  2.2156E+00  6.5738E+01  1.5950E+02  1.1708E+01  8.4355E+00  3.1165E+00  3.1165E+00  2.4457E+00  2.7779E+00 -3.3222E-01 -7.1497E-01
  1.4360E+03  2.2156E+00  6.5738E+01  1.5950E+02  1.1708E+01  8.4355E+00  3.3054E+00  3.3054E+00  3.5908E+00  2.9788E+00  6.1198E-01  3.8573E-01
  1.4370E+03  2.2156E+00  6.5738E+01  1.5950E+02  1.1708E+01  8.4355E+00  2.7777E+00  2.7777E+00  4.1654E+00  2.5557E+00  1.6097E+00  1.8586E+00
  1.4380E+03  2.2156E+00  6.5738E+01  1.5950E+02  1.1708E+01  8.4355E+00  1.6766E+00  1.6766E+00  1.4329E+00  1.6115E+00 -1.7855E-01 -5.8122E-01
  1.4390E+03  2.2156E+00  6.5738E+01  1.5950E+02  1.1708E+01  8.4355E+00  6.5590E-01  6.5590E-01  7.3403E-01  6.6932E-01  6.4709E-02  2.3016E-01
  1.4400E+03  2.2156E+00  6.5738E+01  1.5950E+02  1.1708E+01  8.4355E+00  3.7142E-01  3.7142E-01  3.8258E-01  3.7851E-01  4.0723E-03 -3.3954E-02
  1.4410E+03  2.2156E+00  6.5738E+01  1.5950E+02  1.1708E+01  8.4355E+00  2.3962E-01  2.3962E-01  1.7337E-01  2.3365E-01 -6.0279E-02 -9.2234E-01
  1.4420E+03  2.2156E+00  6.5738E+01  1.5950E+02  1.1708E+01  8.4355E+00  1.9220E-01  1.9220E-01  2.4384E-01  1.8300E-01  6.0842E-02  6.6893E-01
  1.4430E+03  2.2156E+00  3.9919E+01  1.5950E+02  1.9824E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4440E+03  2.2156E+00  3.9919E+01  1.5950E+02  1.9824E+01  8.4355E+00  2.6561E+00  2.6561E+00  3.2069E+00  1.4873E+00  1.7196E+00  2.2081E+00
  1.4450E+03  2.2156E+00  3.9919E+01  1.5950E+02  1.9824E+01  8.4355E+00  4.3321E+00  4.3321E+00  4.3127E+00  2.6717E+00  1.6410E+00  8.1844E-01
  1.4460E+03  2.2156E+00  3.9919E+01  1.5950E+02  1.9824E+01  8.4355E+00  3.9839E+00  3.9839E+00  4.4909E+00  2.8849E+00  1.6060E+00  8.9346E-01
  1.4470E+03  2.2156E+00  3.9919E+01  1.5950E+02  1.9824E+01  8.4355E+00  2.1016E+00  2.1016E+00  1.8174E+00  2.2266E+00 -4.0924E-01 -1.0915E+00
  1.4480E+03  2.2156E+00  3.9919E+01  1.5950E+02  1.9824E+01  8.4355E+00  6.2119E-01  6.2119E-01  4.7795E-01  1.2475E+00 -7.6956E-01 -1.3627E+00
  1.4490E+03  2.2156E+00  3.9919E+01  1.5950E+02  1.9824E+01  8.4355E+00  1.6067E-01  1.6067E-01  1.9892E-01  4.6448E-01 -2.6556E-01  4.4886E-01
  1.4500E+03  2.2156E+00  3.9919E+01  1.5950E+02  1.9824E+01  8.4355E+00  1.1956E-01  1.1956E-01  1.5005E-01  2.5299E-01 -1.0294E-01  9.3794E-01
  1.4510E+03  2.2156E+00  3.9919E+01  1.5950E+02  1.9824E+01  8.4355E+00  9.5005E-02  9.5005E-02  8.5676E-02  1.6208E-01 -7.6401E-02  6.2179E-02
  1.4530E+03  2.2156E+00  7.2706E+01  1.5950E+02  9.6930E+00  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4540E+03  2.2156E+00  7.2706E+01  1.5950E+02  9.6930E+00  8.4355E+00  7.6093E-02  7.6093E-02  9.8081E-02  7.4179E-02  2.3902E-02  9.4792E-01
  1.4550E+03  2.2156E+00  7.2706E+01  1.5950E+02  9.6930E+00  8.4355E+00  2.5093E+00  2.5093E+00  2.0518E+00  2.4337E+00 -3.8192E-01 -5.0229E-01
  1.4560E+03  2.2156E+00  7.2706E+01  1.5950E+02  9.6930E+00  8.4355E+00  3.0875E+00  3.0875E+00  2.9713E+00  2.9773E+00 -5.9941E-03 -9.2461E-03
  1.4570E+03  2.2156E+00  7.2706E+01  1.5950E+02  9.6930E+00  8.4355E+00  2.8418E+00  2.8418E+00  3.2280E+00  2.6955E+00  5.3249E-01  6.2440E-01
  1.4580E+03  2.2156E+00  7.2706E+01  1.5950E+02  9.6930E+00  8.4355E+00  1.8294E+00  1.8294E+00  1.8350E+00  1.6718E+00  1.6321E-01  1.7187E-01
  1.4590E+03  2.2156E+00  7.2706E+01  1.5950E+02  9.6930E+00  8.4355E+00  8.3935E-01  8.3935E-01  7.5430E-01  7.1675E-01  3.7553E-02 -2.0628E-01
  1.4600E+03  2.2156E+00  7.2706E+01  1.5950E+02  9.6930E+00  8.4355E+00  4.9754E-01  4.9754E-01  6.1321E-01  4.0721E-01  2.0600E-01  9.8832E-01
  1.4610E+03  2.2156E+00  7.2706E+01  1.5950E+02  9.6930E+00  8.4355E+00  3.2015E-01  3.2015E-01  1.3569E-01  2.5553E-01 -1.1984E-01 -1.8581E+00
  1.4620E+03  2.2156E+00  7.2706E+01  1.5950E+02  9.6930E+00  8.4355E+00  2.5561E-01  2.5561E-01  3.3498E-01  2.0173E-01  1.3325E-01  1.3508E+00
  1.4630E+03  2.2156E+00  9.6363E+01  1.5950E+02  1.4138E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4640E+03  2.2156E+00  9.6363E+01  1.5950E+02  1.4138E+01  8.4355E+00  6.4310E-01  6.4310E-01  7.7650E-01  8.2676E-01 -5.0260E-02  3.0437E-01
  1.4650E+03  2.2156E+00  9.6363E+01  1.5950E+02  1.4138E+01  8.4355E+00  1.7814E+00  1.7814E+00  1.7670E+00  2.2516E+00 -4.8459E-01 -3.5561E-01
  1.4660E+03  2.2156E+00  9.6363E+01  1.5950E+02  1.4138E+01  8.4355E+00  2.3532E+00  2.3532E+00  2.7276E+00  2.8805E+00 -1.5286E-01  1.0738E-01
  1.4670E+03  2.2156E+00  9.6363E+01  1.5950E+02  1.4138E+01  8.4355E+00  2.1885E+00  2.1885E+00  2.1203E+00  2.4783E+00 -3.5796E-01 -2.8595E-01
  1.4680E+03  2.2156E+00  9.6363E+01  1.5950E+02  1.4138E+01  8.4355E+00  1.3999E+00  1.3999E+00  7.2436E-01  1.3242E+00 -5.9982E-01 -1.5974E+00
  1.4690E+03  2.2156E+00  9.6363E+01  1.5950E+02  1.4138E+01  8.4355E+00  6.4308E-01  6.4308E-01  9.0244E-01  4.6972E-01  4.3272E-01  1.8463E+00
  1.4700E+03  2.2156E+00  9.6363E+01  1.5950E+02  1.4138E+01  8.4355E+00  3.5564E-01  3.5564E-01  3.6619E-01  2.4060E-01  1.2559E-01  4.6626E-01
  1.4710E+03  2.2156E+00  9.6363E+01  1.5950E+02  1.4138E+01  8.4355E+00  2.1133E-01  2.1133E-01  2.3600E-01  1.5314E-01  8.2860E-02  6.6550E-01
  1.4720E+03  2.2156E+00  9.6363E+01  1.5950E+02  1.4138E+01  8.4355E+00  1.5889E-01  1.5889E-01  1.4187E-01  1.2093E-01  2.0944E-02 -2.9109E-01
  1.4730E+03  2.2156E+00  6.0923E+01  1.5950E+02  1.3173E+01  8.4355E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.4740E+03  2.2156E+00  6.0923E+01  1.5950E+02  1.3173E+01  8.4355E+00  7.6356E-01  7.6356E-01  6.3351E-01  6.2654E-01  6.9705E-03 -6.8617E-01
  1.4750E+03  2.2156E+00  6.0923E+01  1.5950E+02  1.3173E+01  8.4355E+00  2.9212E+00  2.9212E+00  3.8886E+00  2.4612E+00  1.4274E+00  1.3585E+00
  1.4760E+03  2.2156E+00  6.0923E+01  1.5950E+02  1.3173E+01  8.4355E+00  3.4748E+00  3.4748E+00  3.0963E+00  3.0344E+00  6.1870E-02 -3.8824E-01
  1.4770E+03  2.2156E+00  6.0923E+01  1.5950E+02  1.3173E+01  8.4355E+00  2.8982E+00  2.8982E+00  3.2475E+00  2.7833E+00  4.6421E-01  2.3301E-01
  1.4780E+03  2.2156E+00  6.0923E+01  1.5950E+02  1.3173E+01  8.4355E+00  1.4965E+00  1.4965E+00  1.9013E+00  1.7784E+00  1.2286E-01  2.6478E-01
  1.4790E+03  2.2156E+00  6.0923E+01  1.5950E+02  1.3173E+01  8.4355E+00  5.4229E-01  5.4229E-01  4.8786E-01  8.6144E-01 -3.7358E-01 -7.1668E-01
  1.4800E+03  2.2156E+00  6.0923E+01  1.5950E+02  1.3173E+01  8.4355E+00  2.9360E-01  2.9360E-01  3.3389E-01  5.0988E-01 -1.7599E-01 -8.2367E-02
  1.4810E+03  2.2156E+00  6.0923E+01  1.5950E+02  1.3173E+01  8.4355E+00  1.9742E-01  1.9742E-01  1.7029E-01  3.2703E-01 -1.5674E-01 -4.6314E-01
